"Date","FullDate","RH","AirTemp","SoilTemp","Rainfall","DewPoint","GustSpeed","LeafWetness","SoilMoisture","WindSpeed","WindDirection"
2020-10-12,"10/12/20 22:15:00",79.9,17.91,16.99,0,14.42,1,5.3,0.268,0.3,27
2020-10-12,"10/12/20 22:20:00",80,17.87,16.99,0,14.39,1,5.3,0.268,0.3,67
2020-10-12,"10/12/20 22:25:00",80.5,17.8,16.99,0,14.42,1.3,5.3,0.268,0.7,101
2020-10-12,"10/12/20 22:30:00",80,17.84,16.99,0,14.37,1.3,5.3,0.268,0.7,112
2020-10-12,"10/12/20 22:35:00",80,17.84,16.96,0,14.37,1,5.3,0.268,0.3,95
2020-10-12,"10/12/20 22:40:00",80.1,17.7,16.99,0,14.25,2,5.3,0.268,1,132
2020-10-12,"10/12/20 22:45:00",80,17.63,16.96,0,14.16,1.7,5.3,0.268,0.7,114
2020-10-12,"10/12/20 22:50:00",80.4,17.46,16.96,0,14.07,1.3,5.9,0.268,0.7,83
2020-10-12,"10/12/20 22:55:00",80.6,17.37,16.96,0,14.02,1.7,5.9,0.268,0.7,105
2020-10-12,"10/12/20 23:00:00",80.7,17.3,16.96,0,13.97,1.3,5.9,0.268,0.3,132
2020-10-12,"10/12/20 23:05:00",81,17.27,16.96,0,14,2.3,5.3,0.268,0.7,115
2020-10-12,"10/12/20 23:10:00",80.8,17.34,16.94,0,14.03,1.3,5.3,0.268,0.7,115
2020-10-12,"10/12/20 23:15:00",81,17.34,16.96,0,14.07,1.3,5.3,0.268,0.7,126
2020-10-12,"10/12/20 23:20:00",81.3,17.27,16.96,0,14.06,1.7,5.3,0.268,0.7,111
2020-10-12,"10/12/20 23:25:00",81.4,17.27,16.94,0,14.08,1.3,5.3,0.268,0.7,114
2020-10-12,"10/12/20 23:30:00",81.4,17.27,16.94,0,14.08,1.3,5.3,0.268,0.3,76
2020-10-12,"10/12/20 23:35:00",81.5,17.25,16.94,0,14.07,1.3,5.3,0.268,0.7,97
2020-10-12,"10/12/20 23:40:00",82.2,17.06,16.94,0,14.02,2,5.9,0.268,1,114
2020-10-12,"10/12/20 23:45:00",82.1,17.11,16.94,0,14.05,2.3,5.3,0.268,1,124
2020-10-12,"10/12/20 23:50:00",82.1,17.08,16.94,0,14.02,2,5.9,0.268,0.7,131
2020-10-12,"10/12/20 23:55:00",82.2,17.06,16.94,0,14.02,1.7,5.3,0.268,0.7,107
2020-10-13,"10/13/20 00:00:00",82.3,16.99,16.94,0,13.97,1.3,5.3,0.268,0.7,98
2020-10-13,"10/13/20 00:05:00",82.4,16.99,16.94,0,13.99,1.7,5.3,0.268,0.7,97
2020-10-13,"10/13/20 00:10:00",82.3,16.99,16.92,0,13.97,1.3,5.3,0.268,0.7,121
2020-10-13,"10/13/20 00:15:00",82.3,16.96,16.92,0,13.94,1.3,5.3,0.268,0.7,122
2020-10-13,"10/13/20 00:20:00",82.7,16.92,16.92,0,13.97,1.7,5.9,0.268,0.7,118
2020-10-13,"10/13/20 00:25:00",82.9,16.89,16.92,0,13.99,1.3,5.3,0.268,0.7,119
2020-10-13,"10/13/20 00:30:00",83.2,16.89,16.92,0,14.04,1.7,90.6,0.268,0.7,121
2020-10-13,"10/13/20 00:35:00",83.7,16.82,16.92,0,14.06,1.3,78.8,0.268,0.7,139
2020-10-13,"10/13/20 00:40:00",84.1,16.8,16.89,0,14.11,1.3,10,0.268,0.7,83
2020-10-13,"10/13/20 00:45:00",84.5,16.72,16.89,0,14.12,1.3,18.2,0.268,0.7,70
2020-10-13,"10/13/20 00:50:00",85.2,16.63,16.89,0.3,14.15,1,100,0.2677,0.7,56
2020-10-13,"10/13/20 00:55:00",89,15.7,16.89,0.8,13.91,1.7,100,0.2664,0.7,86
2020-10-13,"10/13/20 01:00:00",91.4,15.39,16.89,0.3,14.01,1.3,100,0.266,0.7,73
2020-10-13,"10/13/20 01:05:00",92.4,15.27,16.89,0.8,14.06,1.3,100,0.2646,0.3,133
2020-10-13,"10/13/20 01:10:00",93,15.25,16.89,0.3,14.14,1,100,0.265,0.3,202
2020-10-13,"10/13/20 01:15:00",93.2,15.29,16.89,0,14.22,1.7,100,0.265,0,303
2020-10-13,"10/13/20 01:20:00",94.1,15.37,16.87,0.3,14.44,1.7,100,0.265,0.3,261
2020-10-13,"10/13/20 01:25:00",95,15.46,16.87,2.3,14.68,2,100,0.2708,1.3,299
2020-10-13,"10/13/20 01:30:00",94.9,15.56,16.87,0,14.76,1,100,0.2732,0.3,265
2020-10-13,"10/13/20 01:35:00",95.1,15.6,16.87,0,14.84,1.3,100,0.2732,0.3,272
2020-10-13,"10/13/20 01:40:00",95.2,15.68,16.87,0,14.93,0.7,100,0.2732,0.3,279
2020-10-13,"10/13/20 01:45:00",95.8,15.82,16.87,0,15.17,1,100,0.2732,0.7,338
2020-10-13,"10/13/20 01:50:00",96.1,15.82,16.84,0,15.22,1.3,100,0.2729,0.7,338
2020-10-13,"10/13/20 01:55:00",95.9,15.63,16.84,0,15,2.3,100,0.2722,0.7,329
2020-10-13,"10/13/20 02:00:00",95.1,15.08,16.84,0,14.32,3.3,100,0.2719,1.3,316
2020-10-13,"10/13/20 02:05:00",95.5,14.77,16.84,0,14.07,2,100,0.2719,1,303
2020-10-13,"10/13/20 02:10:00",95.2,14.39,16.84,0,13.64,3,100,0.2715,1.3,292
2020-10-13,"10/13/20 02:15:00",95.4,13.74,16.84,0.5,13.03,3.7,100,0.2698,1.3,306
2020-10-13,"10/13/20 02:20:00",95.7,13.14,16.84,0.5,12.48,3.3,100,0.2687,1.3,303
2020-10-13,"10/13/20 02:25:00",96,12.61,16.84,0.8,12,2.3,100,0.2687,1.3,314
2020-10-13,"10/13/20 02:30:00",96.3,12.41,16.84,1,11.85,2,100,0.2691,1,303
2020-10-13,"10/13/20 02:35:00",96.5,12.1,16.82,1,11.57,2.7,100,0.2726,1.3,300
2020-10-13,"10/13/20 02:40:00",96.6,11.88,16.82,0.8,11.37,2.3,100,0.281,1,313
2020-10-13,"10/13/20 02:45:00",96.6,11.66,16.82,0.3,11.15,2,100,0.283,1,331
2020-10-13,"10/13/20 02:50:00",96.6,11.49,16.82,0,10.98,2.7,100,0.2834,1,357
2020-10-13,"10/13/20 02:55:00",96.6,11.49,16.82,0,10.98,2.7,100,0.2827,1,312
2020-10-13,"10/13/20 03:00:00",96.6,11.49,16.8,0,10.98,2.3,100,0.2827,1,306
2020-10-13,"10/13/20 03:05:00",96.9,11.47,16.8,0,11.01,1.3,100,0.2824,0.7,321
2020-10-13,"10/13/20 03:10:00",97,11.47,16.8,0.3,11.02,2.3,100,0.2821,1,319
2020-10-13,"10/13/20 03:15:00",97.1,11.44,16.8,0,11.01,2.3,100,0.2817,1,316
2020-10-13,"10/13/20 03:20:00",97,11.42,16.77,0,10.97,2,100,0.2813,1,323
2020-10-13,"10/13/20 03:25:00",97,11.39,16.77,0,10.95,2,100,0.281,1,324
2020-10-13,"10/13/20 03:30:00",97,11.35,16.75,0,10.9,2.3,100,0.281,1,313
2020-10-13,"10/13/20 03:35:00",97.1,11.35,16.75,0,10.92,1.7,100,0.2806,1,334
2020-10-13,"10/13/20 03:40:00",97.1,11.3,16.75,0,10.87,1.7,100,0.2803,0.7,324
2020-10-13,"10/13/20 03:45:00",97.2,11.25,16.72,0,10.83,1.7,100,0.2803,1,310
2020-10-13,"10/13/20 03:50:00",97.3,11.18,16.72,0,10.78,2,100,0.2803,1,344
2020-10-13,"10/13/20 03:55:00",97.4,11.15,16.7,0,10.77,1.7,100,0.28,1,340
2020-10-13,"10/13/20 04:00:00",97.5,11.13,16.7,0,10.76,1.7,100,0.2796,1,344
2020-10-13,"10/13/20 04:05:00",97.5,11.03,16.68,0,10.66,2.3,100,0.2796,1,334
2020-10-13,"10/13/20 04:10:00",97.6,10.98,16.68,0,10.63,2.3,100,0.2796,1,341
2020-10-13,"10/13/20 04:15:00",97.6,10.93,16.65,0,10.58,2,100,0.2793,1,343
2020-10-13,"10/13/20 04:20:00",97.6,10.93,16.65,0,10.58,2.3,100,0.2793,1,323
2020-10-13,"10/13/20 04:25:00",97.6,10.88,16.63,0,10.53,2,100,0.279,1,331
2020-10-13,"10/13/20 04:30:00",97.7,10.86,16.63,0,10.52,2,100,0.279,1,333
2020-10-13,"10/13/20 04:35:00",97.7,10.79,16.61,0,10.45,3.3,100,0.279,1,333
2020-10-13,"10/13/20 04:40:00",97.6,10.79,16.61,0,10.43,2,100,0.279,0.7,355
2020-10-13,"10/13/20 04:45:00",97.6,10.79,16.58,0,10.43,1.3,100,0.279,0.7,324
2020-10-13,"10/13/20 04:50:00",97.5,10.83,16.58,0,10.47,3.3,100,0.2786,1,6
2020-10-13,"10/13/20 04:55:00",97.3,10.81,16.56,0,10.41,1.3,100,0.2786,0.7,350
2020-10-13,"10/13/20 05:00:00",97.3,10.81,16.56,0,10.41,1,100,0.2786,0.7,313
2020-10-13,"10/13/20 05:05:00",97,10.83,16.56,0,10.39,2,100,0.2786,0.7,330
2020-10-13,"10/13/20 05:10:00",97.1,10.83,16.53,0,10.4,1,100,0.2786,0.3,24
2020-10-13,"10/13/20 05:15:00",97,10.81,16.53,0,10.36,0.7,100,0.2783,0,28
2020-10-13,"10/13/20 05:20:00",96.9,10.79,16.51,0,10.32,1,100,0.2783,0.3,79
2020-10-13,"10/13/20 05:25:00",96.8,10.76,16.51,0,10.28,1,100,0.2783,0.3,160
2020-10-13,"10/13/20 05:30:00",96.7,10.76,16.49,0,10.27,1,100,0.2783,0.3,17
2020-10-13,"10/13/20 05:35:00",96.7,10.69,16.49,0,10.2,0.7,100,0.2783,0,7
2020-10-13,"10/13/20 05:40:00",96.6,10.69,16.46,0,10.18,1,100,0.2783,0,79
2020-10-13,"10/13/20 05:45:00",96.6,10.66,16.46,0,10.16,0.7,100,0.2783,0,83
2020-10-13,"10/13/20 05:50:00",96.7,10.66,16.46,0,10.17,0.7,100,0.2783,0.3,83
2020-10-13,"10/13/20 05:55:00",96.5,10.71,16.44,0,10.19,1.3,100,0.2783,0.3,340
2020-10-13,"10/13/20 06:00:00",96.4,10.71,16.44,0,10.17,1,100,0.2783,0.3,234
2020-10-13,"10/13/20 06:05:00",96.3,10.69,16.42,0,10.13,1,100,0.2783,0.3,178
2020-10-13,"10/13/20 06:10:00",96.3,10.69,16.42,0,10.13,1,100,0.2783,0.3,352
2020-10-13,"10/13/20 06:15:00",96.1,10.71,16.42,0,10.13,1.3,100,0.2783,0.7,327
2020-10-13,"10/13/20 06:20:00",96,10.74,16.39,0,10.14,1.3,100,0.2783,0.3,344
2020-10-13,"10/13/20 06:25:00",96,10.71,16.39,0,10.11,0.7,100,0.2783,0,28
2020-10-13,"10/13/20 06:30:00",96.1,10.71,16.37,0,10.13,0.3,100,0.2783,0,45
2020-10-13,"10/13/20 06:35:00",96.1,10.71,16.37,0,10.13,1,100,0.2783,0,45
2020-10-13,"10/13/20 06:40:00",95.9,10.69,16.37,0,10.07,1.3,100,0.2783,0.3,48
2020-10-13,"10/13/20 06:45:00",95.8,10.71,16.34,0,10.08,1.3,100,0.2783,0.7,354
2020-10-13,"10/13/20 06:50:00",95.5,10.71,16.34,0,10.03,2,100,0.2783,0.3,45
2020-10-13,"10/13/20 06:55:00",95.3,10.69,16.32,0,9.98,1.7,100,0.2783,0.7,357
2020-10-13,"10/13/20 07:00:00",95.3,10.66,16.32,0,9.95,1.3,100,0.2783,0.3,317
2020-10-13,"10/13/20 07:05:00",95.2,10.66,16.32,0,9.94,1.3,100,0.2783,0.3,152
2020-10-13,"10/13/20 07:10:00",94.7,10.69,16.3,0,9.88,1.7,100,0.2783,0.7,15
2020-10-13,"10/13/20 07:15:00",93.3,10.74,16.3,0,9.71,3,88.8,0.2783,1,21
2020-10-13,"10/13/20 07:20:00",93.2,10.71,16.27,0,9.67,1.7,85.3,0.2783,0.7,340
2020-10-13,"10/13/20 07:25:00",92.6,10.66,16.27,0,9.53,1.7,82.9,0.2783,0.7,358
2020-10-13,"10/13/20 07:30:00",92,10.49,16.27,0,9.26,2,82.9,0.2783,1,15
2020-10-13,"10/13/20 07:35:00",92.2,10.22,16.25,0,9.02,1.7,91.2,0.2783,0.7,3
2020-10-13,"10/13/20 07:40:00",92,10.1,16.25,0,8.87,2,91.8,0.2783,0.7,18
2020-10-13,"10/13/20 07:45:00",92.6,9.88,16.25,0,8.75,2,98.8,0.2783,0.3,10
2020-10-13,"10/13/20 07:50:00",92.8,9.76,16.25,0,8.66,1.3,100,0.2783,0.3,22
2020-10-13,"10/13/20 07:55:00",93.1,9.56,16.22,0,8.51,0.7,100,0.2783,0.3,15
2020-10-13,"10/13/20 08:00:00",93.5,9.48,16.22,0,8.5,1,100,0.2783,0.3,34
2020-10-13,"10/13/20 08:05:00",93.9,9.41,16.2,0,8.49,0.7,100,0.2783,0,39
2020-10-13,"10/13/20 08:10:00",94,9.31,16.2,0,8.41,0.7,100,0.2783,0,39
2020-10-13,"10/13/20 08:15:00",94.3,9.16,16.2,0,8.3,0,100,0.278,0,39
2020-10-13,"10/13/20 08:20:00",94.6,9.29,16.18,0,8.47,0,100,0.278,0,39
2020-10-13,"10/13/20 08:25:00",94.6,9.36,16.18,0,8.55,0.3,100,0.278,0,39
2020-10-13,"10/13/20 08:30:00",94.7,9.41,16.18,0,8.61,0.7,100,0.278,0,39
2020-10-13,"10/13/20 08:35:00",94.7,9.48,16.15,0,8.69,0.7,100,0.278,0,39
2020-10-13,"10/13/20 08:40:00",94.7,9.51,16.15,0,8.71,0,100,0.278,0,39
2020-10-13,"10/13/20 08:45:00",94.9,9.58,16.13,0,8.82,0,100,0.278,0,39
2020-10-13,"10/13/20 08:50:00",94.9,9.85,16.13,0,9.09,0.7,100,0.2783,0,39
2020-10-13,"10/13/20 08:55:00",94.9,9.98,16.13,0,9.21,0.7,100,0.278,0,39
2020-10-13,"10/13/20 09:00:00",94.7,10.05,16.11,0,9.25,0,100,0.278,0,39
2020-10-13,"10/13/20 09:05:00",94.4,10.17,16.11,0,9.32,0.7,100,0.278,0,41
2020-10-13,"10/13/20 09:10:00",94,10.25,16.08,0,9.33,1,100,0.278,0,35
2020-10-13,"10/13/20 09:15:00",93,10.39,16.08,0,9.32,1.3,100,0.278,0.3,18
2020-10-13,"10/13/20 09:20:00",92.1,10.44,16.06,0,9.23,1,92.4,0.278,0.3,22
2020-10-13,"10/13/20 09:25:00",91.4,10.57,16.06,0,9.23,1.3,78.8,0.278,0.7,3
2020-10-13,"10/13/20 09:30:00",90.7,10.71,16.06,0,9.27,2,68.2,0.278,0.7,0
2020-10-13,"10/13/20 09:35:00",89.4,10.79,16.03,0,9.12,2.3,51.8,0.278,0.7,1
2020-10-13,"10/13/20 09:40:00",89,10.88,16.03,0,9.15,1.7,15.9,0.278,0.7,357
2020-10-13,"10/13/20 09:45:00",88.7,11.05,16.01,0,9.27,1.3,8.2,0.278,0.7,351
2020-10-13,"10/13/20 09:50:00",87.4,11.13,16.01,0,9.12,3,7.6,0.2776,0.7,340
2020-10-13,"10/13/20 09:55:00",86.3,11.27,15.99,0,9.08,1.7,7.6,0.2776,0.7,333
2020-10-13,"10/13/20 10:00:00",84.8,11.37,15.99,0,8.92,2,6.5,0.2776,0.7,338
2020-10-13,"10/13/20 10:05:00",84.6,11.61,15.99,0,9.12,1.3,6.5,0.2776,0.7,6
2020-10-13,"10/13/20 10:10:00",82.4,11.66,15.96,0,8.78,2.7,6.5,0.2776,1,4
2020-10-13,"10/13/20 10:15:00",81.7,11.76,15.96,0,8.75,3,5.9,0.2776,1,357
2020-10-13,"10/13/20 10:20:00",80.2,11.76,15.94,0,8.47,3.3,5.9,0.2776,1,357
2020-10-13,"10/13/20 10:25:00",78.8,11.78,15.94,0,8.24,2,5.9,0.2776,1,1
2020-10-13,"10/13/20 10:30:00",78.3,12.19,15.91,0,8.54,1.7,5.9,0.2776,0.7,347
2020-10-13,"10/13/20 10:35:00",75.8,12.56,15.91,0,8.42,1.7,5.3,0.2776,0.7,350
2020-10-13,"10/13/20 10:40:00",76.4,12.53,15.91,0,8.51,3,5.3,0.2776,1,18
2020-10-13,"10/13/20 10:45:00",76.4,12.7,15.89,0,8.67,1.7,5.3,0.2776,0.3,343
2020-10-13,"10/13/20 10:50:00",76.8,12.97,15.89,0,9.01,2.3,4.7,0.2776,0.7,18
2020-10-13,"10/13/20 10:55:00",72.6,13.35,15.89,0,8.55,2.3,4.7,0.2776,0.7,10
2020-10-13,"10/13/20 11:00:00",72.7,13.45,15.87,0,8.66,2.3,4.7,0.2773,0.7,8
2020-10-13,"10/13/20 11:05:00",72.1,13.52,15.87,0,8.61,1.3,4.7,0.2773,0.7,313
2020-10-13,"10/13/20 11:10:00",71,13.81,15.87,0,8.66,2,4.7,0.2776,0.7,336
2020-10-13,"10/13/20 11:15:00",69.3,13.47,15.87,0,7.98,2.3,4.1,0.2776,1,358
2020-10-13,"10/13/20 11:20:00",69.4,13.88,15.84,0,8.39,1.7,4.7,0.2773,0.3,1
2020-10-13,"10/13/20 11:25:00",67.6,14.15,15.84,0,8.25,2.7,4.1,0.2773,0.7,3
2020-10-13,"10/13/20 11:30:00",65.9,14.12,15.84,0,7.86,2,4.1,0.2776,1,11
2020-10-13,"10/13/20 11:35:00",65.9,14.27,15.84,0,7.99,1.7,4.1,0.2776,0.7,348
2020-10-13,"10/13/20 11:40:00",64.8,14.74,15.84,0,8.2,1.7,4.1,0.2776,0.7,352
2020-10-13,"10/13/20 11:45:00",66,15.25,15.82,0,8.95,1.3,4.1,0.2776,0.7,112
2020-10-13,"10/13/20 11:50:00",62.7,14.84,15.82,0,7.81,2.7,4.1,0.2776,0.7,8
2020-10-13,"10/13/20 11:55:00",61.6,14.58,15.8,0,7.3,2.3,4.1,0.278,1.3,8
2020-10-13,"10/13/20 12:00:00",62.7,15.01,15.8,0,7.97,1.7,4.1,0.2776,0.7,345
2020-10-13,"10/13/20 12:05:00",60.2,15.01,15.8,0,7.37,1.3,4.1,0.278,0.3,357
2020-10-13,"10/13/20 12:10:00",61.2,15.13,15.8,0,7.72,1.7,4.1,0.278,0.7,10
2020-10-13,"10/13/20 12:15:00",59.8,15.29,15.8,0,7.54,1.7,4.1,0.2776,0.7,56
2020-10-13,"10/13/20 12:20:00",59.5,15.84,15.8,0,7.98,2,4.1,0.278,0.7,24
2020-10-13,"10/13/20 12:25:00",58,15.72,15.8,0,7.5,1.7,4.1,0.278,0.3,6
2020-10-13,"10/13/20 12:30:00",58.3,15.32,15.8,0,7.19,2,4.1,0.278,0.7,11
2020-10-13,"10/13/20 12:35:00",58,15.22,15.8,0,7.03,2,4.1,0.278,0.7,299
2020-10-13,"10/13/20 12:40:00",57.8,15.7,15.8,0,7.43,1.3,4.1,0.278,0.7,293
2020-10-13,"10/13/20 12:45:00",58.6,15.8,15.8,0,7.72,1.7,4.1,0.278,0.7,288
2020-10-13,"10/13/20 12:50:00",56.9,15.91,15.8,0,7.4,1.3,4.1,0.2776,0.3,272
2020-10-13,"10/13/20 12:55:00",57.3,15.8,15.8,0,7.39,1.7,4.1,0.278,1,286
2020-10-13,"10/13/20 13:00:00",57.7,15.72,15.8,0,7.42,1.7,4.1,0.278,0.7,348
2020-10-13,"10/13/20 13:05:00",57.4,15.91,15.8,0,7.52,2,4.1,0.2776,0.7,286
2020-10-13,"10/13/20 13:10:00",56.6,15.63,15.8,0,7.05,2.3,4.1,0.278,0.7,357
2020-10-13,"10/13/20 13:15:00",57.7,16.03,15.8,0,7.71,1,4.1,0.2776,0.7,333
2020-10-13,"10/13/20 13:20:00",57.3,16.3,15.8,0,7.86,1.3,4.1,0.2776,0.7,22
2020-10-13,"10/13/20 13:25:00",55.3,16.18,15.82,0,7.22,1.7,3.5,0.2776,0.7,3
2020-10-13,"10/13/20 13:30:00",55.7,16.03,15.84,0,7.2,2.3,4.1,0.2776,1,8
2020-10-13,"10/13/20 13:35:00",56.1,16.22,15.84,0,7.48,1.7,3.5,0.2776,1,313
2020-10-13,"10/13/20 13:40:00",55.5,16.15,15.84,0,7.25,2,3.5,0.2776,1,300
2020-10-13,"10/13/20 13:45:00",54.5,16.65,15.84,0,7.45,2.3,3.5,0.2776,1,286
2020-10-13,"10/13/20 13:50:00",55,16.25,15.84,0,7.21,2.3,3.5,0.2776,1,275
2020-10-13,"10/13/20 13:55:00",56.7,16.11,15.87,0,7.52,1.3,3.5,0.2776,0.7,4
2020-10-13,"10/13/20 14:00:00",55.1,16.63,15.87,0,7.59,1.7,3.5,0.2773,0.7,0
2020-10-13,"10/13/20 14:05:00",55.7,16.87,15.87,0,7.97,2,3.5,0.2776,0.7,313
2020-10-13,"10/13/20 14:10:00",53.4,16.56,15.89,0,7.07,2,3.5,0.2776,1,291
2020-10-13,"10/13/20 14:15:00",54,16.44,15.89,0,7.12,2.7,3.5,0.2776,1,306
2020-10-13,"10/13/20 14:20:00",54.3,16.87,15.89,0,7.6,1.7,3.5,0.2773,0.3,34
2020-10-13,"10/13/20 14:25:00",53.1,16.89,15.89,0,7.29,1.7,3.5,0.2776,1,313
2020-10-13,"10/13/20 14:30:00",52.9,16.75,15.91,0,7.11,1.3,3.5,0.2776,0.7,352
2020-10-13,"10/13/20 14:35:00",53.2,16.63,15.91,0,7.08,3,3.5,0.2773,1,13
2020-10-13,"10/13/20 14:40:00",53.2,16.82,15.91,0,7.26,1.7,3.5,0.2773,1,336
2020-10-13,"10/13/20 14:45:00",53.2,17.08,15.91,0,7.5,2,3.5,0.2773,0.7,333
2020-10-13,"10/13/20 14:50:00",51,16.89,15.91,0,6.71,2,3.5,0.2773,1,314
2020-10-13,"10/13/20 14:55:00",50.8,16.84,15.91,0,6.61,1.7,3.5,0.2773,0.7,343
2020-10-13,"10/13/20 15:00:00",48.9,16.63,15.91,0,5.86,2,3.5,0.2773,1,312
2020-10-13,"10/13/20 15:05:00",50.3,16.32,15.91,0,5.98,2,3.5,0.2773,1,324
2020-10-13,"10/13/20 15:10:00",49.1,16.37,15.91,0,5.67,1.7,3.5,0.2773,1,316
2020-10-13,"10/13/20 15:15:00",48.9,16.56,15.91,0,5.79,2.3,2.9,0.2773,1,291
2020-10-13,"10/13/20 15:20:00",48.9,16.63,15.91,0,5.86,1.7,2.9,0.2773,0.7,291
2020-10-13,"10/13/20 15:25:00",48.6,16.65,15.91,0,5.79,1.7,3.5,0.2773,0.7,347
2020-10-13,"10/13/20 15:30:00",48.9,16.58,15.91,0,5.81,2.3,3.5,0.2773,0.7,327
2020-10-13,"10/13/20 15:35:00",49.4,16.51,15.91,0,5.89,3.3,3.5,0.2773,0.7,336
2020-10-13,"10/13/20 15:40:00",49.9,16.53,15.91,0,6.06,1.7,3.5,0.2773,0.7,321
2020-10-13,"10/13/20 15:45:00",49.1,16.49,15.91,0,5.78,1.3,3.5,0.2773,0.7,256
2020-10-13,"10/13/20 15:50:00",50.8,16.58,15.91,0,6.36,1,3.5,0.2773,0.3,225
2020-10-13,"10/13/20 15:55:00",49.9,16.65,15.89,0,6.17,1.7,3.5,0.2773,0.7,317
2020-10-13,"10/13/20 16:00:00",48.7,16.58,15.91,0,5.75,1.7,3.5,0.2773,0.7,313
2020-10-13,"10/13/20 16:05:00",50.3,16.8,15.89,0,6.42,1.3,3.5,0.2773,0.7,299
2020-10-13,"10/13/20 16:10:00",50.1,16.34,15.89,0,5.94,1,3.5,0.2773,0.3,194
2020-10-13,"10/13/20 16:15:00",50.4,16.37,15.89,0,6.05,0.3,3.5,0.2773,0,190
2020-10-13,"10/13/20 16:20:00",49.4,16.37,15.89,0,5.76,0.7,2.9,0.2773,0.3,188
2020-10-13,"10/13/20 16:25:00",50,16.63,15.89,0,6.18,1,2.9,0.2773,0.3,251
2020-10-13,"10/13/20 16:30:00",47.6,16.63,15.89,0,5.47,1,3.5,0.2773,0.3,312
2020-10-13,"10/13/20 16:35:00",48,16.3,15.89,0,5.28,0.7,2.9,0.2773,0.3,312
2020-10-13,"10/13/20 16:40:00",49.6,16.13,15.89,0,5.6,1,3.5,0.2773,0,312
2020-10-13,"10/13/20 16:45:00",50.7,16.51,15.89,0,6.27,1,3.5,0.2773,0.3,312
2020-10-13,"10/13/20 16:50:00",50.1,16.39,15.87,0,5.99,0.7,3.5,0.2773,0.3,312
2020-10-13,"10/13/20 16:55:00",48.9,16.46,15.87,0,5.7,1,3.5,0.2773,0.7,312
2020-10-13,"10/13/20 17:00:00",48.1,16.27,15.87,0,5.29,1,3.5,0.2773,0.3,324
2020-10-13,"10/13/20 17:05:00",50.2,16.18,15.87,0,5.82,1,2.9,0.2773,0.3,93
2020-10-13,"10/13/20 17:10:00",50.4,16.25,15.87,0,5.94,1.3,3.5,0.2773,0.3,124
2020-10-13,"10/13/20 17:15:00",50.8,16.25,15.84,0,6.06,0.7,3.5,0.2773,0.3,218
2020-10-13,"10/13/20 17:20:00",50.9,16.37,15.84,0,6.19,1.3,3.5,0.2773,0.7,272
2020-10-13,"10/13/20 17:25:00",49.8,16.27,15.84,0,5.79,1,3.5,0.2773,0.7,279
2020-10-13,"10/13/20 17:30:00",50.5,16.18,15.84,0,5.9,1,3.5,0.2773,0.3,277
2020-10-13,"10/13/20 17:35:00",51,16.11,15.84,0,5.98,0.7,2.9,0.2773,0.3,277
2020-10-13,"10/13/20 17:40:00",50.3,16.06,15.84,0,5.74,1,2.9,0.2773,0.3,278
2020-10-13,"10/13/20 17:45:00",51.7,15.63,15.84,0,5.74,0.3,3.5,0.2773,0,278
2020-10-13,"10/13/20 17:50:00",52.6,15.46,15.82,0,5.83,0.7,3.5,0.2773,0,278
2020-10-13,"10/13/20 17:55:00",51.8,15.68,15.82,0,5.81,0.7,3.5,0.2773,0.3,278
2020-10-13,"10/13/20 18:00:00",52.6,15.51,15.82,0,5.88,0.7,3.5,0.2773,0,278
2020-10-13,"10/13/20 18:05:00",53.1,15.32,15.82,0,5.84,0.3,2.9,0.2773,0,278
2020-10-13,"10/13/20 18:10:00",53.5,15.22,15.8,0,5.86,0.3,3.5,0.2773,0,278
2020-10-13,"10/13/20 18:15:00",53.8,15.17,15.8,0,5.89,0.3,3.5,0.2773,0,278
2020-10-13,"10/13/20 18:20:00",52.6,15.13,15.8,0,5.52,0.7,3.5,0.2773,0.3,278
2020-10-13,"10/13/20 18:25:00",53.2,14.84,15.8,0,5.42,0.3,2.9,0.2776,0,278
2020-10-13,"10/13/20 18:30:00",54.5,14.48,15.8,0,5.43,0,2.9,0.2773,0,278
2020-10-13,"10/13/20 18:35:00",55.7,13.79,15.8,0,5.1,0,2.9,0.2773,0,278
2020-10-13,"10/13/20 18:40:00",56.6,13.21,15.77,0,4.79,0,2.9,0.2773,0,278
2020-10-13,"10/13/20 18:45:00",57.4,12.77,15.77,0,4.58,0,2.9,0.2773,0,278
2020-10-13,"10/13/20 18:50:00",58.1,12.53,15.77,0,4.53,0,2.9,0.2773,0,278
2020-10-13,"10/13/20 18:55:00",58.2,12.53,15.75,0,4.55,0,2.9,0.2773,0,278
2020-10-13,"10/13/20 19:00:00",58.4,12.29,15.75,0,4.38,0,2.9,0.2773,0,278
2020-10-13,"10/13/20 19:05:00",58.7,12.27,15.75,0,4.43,0,2.9,0.2773,0,278
2020-10-13,"10/13/20 19:10:00",59,12.24,15.75,0,4.48,0,2.9,0.2773,0,278
2020-10-13,"10/13/20 19:15:00",59.3,12,15.72,0,4.32,0,3.5,0.2773,0,278
2020-10-13,"10/13/20 19:20:00",60.3,12.12,15.72,0,4.68,0,3.5,0.2773,0,278
2020-10-13,"10/13/20 19:25:00",62,11.93,15.72,0,4.89,0,3.5,0.2773,0,278
2020-10-13,"10/13/20 19:30:00",63.5,11.73,15.7,0,5.05,0,3.5,0.2773,0,278
